0.1 1.12379 0.0115574
0.3 0.946121 0.0154552
0.5 0.905701 0.0170633
0.7 0.90474 0.0184752
0.9 0.843339 0.0178344
1.1 0.826025 0.0176943
1.3 0.831262 0.0180343
1.5 0.798829 0.0178142
1.7 0.790839 0.0179567
1.9 0.7526 0.0176436
2.1 0.750105 0.0184328
2.3 0.714866 0.0186935
2.5 0.763619 0.0213711
2.7 0.740789 0.022894
2.9 0.801405 0.0271336
3.1 0.828966 0.0318157
3.3 0.855188 0.0365184
3.5 0.99615 0.0481657
3.7 0.966526 0.0541558
3.9 1.06443 0.0697241
4.1 1.15852 0.0935525
4.3 1.05544 0.104307
4.5 0.984895 0.122903
4.7 1.22773 0.226279
4.9 1.20856 0.298147
5.1 1.66075 0.540722
5.3 0.760394 0.333418
5.5 3.49012 2.91201
