-0.7 1.67125 1.53938
-0.5 0.810425 0.324771
-0.3 0.911694 0.120562
-0.1 0.880886 0.0609817
0.1 0.909251 0.0144583
0.3 1.0412 0.0179317
0.5 1.0424 0.0187497
0.7 0.988602 0.0183864
0.9 0.961624 0.0187282
1.1 0.891877 0.0178279
1.3 0.888057 0.0182776
1.5 0.867238 0.0181515
1.7 0.788631 0.0169498
1.9 0.796794 0.0173952
2.1 0.816348 0.0184613
2.3 0.724484 0.0172686
2.5 0.797538 0.0198646
2.7 0.745502 0.0197569
2.9 0.771971 0.0221762
3.1 0.854621 0.0272233
3.3 0.848628 0.0302395
3.5 0.892646 0.0357428
3.7 0.976619 0.043215
3.9 1.18801 0.0598801
4.1 1.16786 0.0713522
4.3 1.26817 0.0882228
4.5 1.27547 0.113854
4.7 1.37501 0.15915
4.9 1.32745 0.215398
5.1 1.36044 0.29581
5.3 1.23161 0.383201
5.5 0.998145 0.463406
5.7 1.86825 1.37116
