-0.7 0.679587 0.598113
-0.5 0.720808 0.19741
-0.3 0.835389 0.112604
-0.1 0.763581 0.0572261
0.1 0.834702 0.0156203
0.3 1.07514 0.0219502
0.5 1.09252 0.0235358
0.7 0.999387 0.0236309
0.9 0.868076 0.0223192
1.1 0.790305 0.0214648
1.3 0.751922 0.0215283
1.5 0.698292 0.0205907
1.7 0.704752 0.0217632
1.9 0.635564 0.0205262
2.1 0.610522 0.0207329
2.3 0.63251 0.0225059
2.5 0.643076 0.0241826
2.7 0.631378 0.0258328
2.9 0.707772 0.0315621
3.1 0.68445 0.0338451
3.3 0.845577 0.0459175
3.5 0.866367 0.0526371
3.7 0.892678 0.0635764
3.9 1.17026 0.0933554
4.1 1.35736 0.125882
4.3 1.35103 0.15105
4.5 1.4431 0.213256
4.7 1.69977 0.314019
4.9 1.69823 0.428032
5.1 1.36157 0.485304
5.3 3.11171 1.42002
5.5 2.24533 1.65076
