0.0625 0.0003577 0.000179468
0.1875 0.0203539 0.00135379
0.3125 0.0928363 0.00289125
0.4375 0.251612 0.00475984
0.5625 0.455001 0.00640078
0.6875 0.610331 0.00741327
0.8125 0.58589 0.00726331
0.9375 0.420188 0.00615104
1.0625 0.25245 0.00476776
1.1875 0.13437 0.00347839
1.3125 0.0646391 0.00241254
1.4375 0.0362371 0.00180636
1.5625 0.0198423 0.00133667
1.6875 0.00950285 0.000925026
1.8125 0.00517976 0.000682939
1.9375 0.0104598 0.000970482
