0.1 1.2356 0.0110628
0.3 0.968733 0.0141423
0.5 0.785011 0.0140735
0.7 0.742951 0.0143811
0.9 0.70098 0.0142328
1.1 0.675795 0.014274
1.3 0.647607 0.0138492
1.5 0.602415 0.0133139
1.7 0.585817 0.0133822
1.9 0.545034 0.0131828
2.1 0.505479 0.0130175
2.3 0.508084 0.0141786
2.5 0.476099 0.0144396
2.7 0.468224 0.0157067
2.9 0.501001 0.0184345
3.1 0.495306 0.0207756
3.3 0.500066 0.0238747
3.5 0.603651 0.0310319
3.7 0.605065 0.0372339
3.9 0.523728 0.0406721
4.1 0.504877 0.0492359
4.3 0.630872 0.0721951
4.5 0.525759 0.0763855
4.7 0.684541 0.137843
4.9 0.617695 0.171302
5.1 0.868673 0.366804
5.3 0.649996 0.388184
5.5 0.810626 0.712374
