0.25 1.19603 0.0172565
0.75 0.861498 0.0156842
1.25 0.81374 0.0148509
1.75 0.733316 0.0134997
2.25 0.659246 0.0128663
2.75 0.592626 0.0132437
3.25 0.582552 0.0160303
3.75 0.585051 0.0228119
4.25 0.704247 0.0415496
4.75 1.19604 0.137255
