0.1 -0.0043736 0.0421188 0.094815 0.0864748 0.342154 0.198628 0.647403 0.428649 -0.5706 1.42819 -0.0266311 0.0237186 0.509398 2.27217
0.3 -0.007514 0.0678966 -0.055315 0.111176 0.229709 0.140574 0.239848 0.164567 0.0938487 0.206857 0.0403 0.0397808 0.500577 0.106603
0.5 0.035425 0.0788554 -0.109117 0.114396 -0.019881 0.110906 -0.063759 0.101868 -0.122297 0.179683 -0.0489132 0.0484395 -0.279629 0.0742681
0.7 -0.046878 0.0887899 -0.100742 0.121977 -0.151008 0.107742 -0.016616 0.0842453 0.092445 0.155789 -0.0914718 0.0554247 -0.222799 0.0657379
0.9 -0.062623 0.0904617 -0.151055 0.125072 -0.13502 0.102586 -0.047368 0.0801268 -0.101417 0.139314 0.0333346 0.0548285 -0.497483 0.060179
1.1 -0.051686 0.092538 0.181777 0.126444 0.055675 0.105402 -0.01846 0.0664608 -0.026023 0.116329 -0.0153856 0.0575177 0.141283 0.0536105
1.3 -0.0649464 0.0887626 -0.237884 0.122975 -0.02839 0.0994475 -0.042004 0.0678576 -0.063374 0.12532 0.0415175 0.0562877 -0.436598 0.0532011
1.5 0.003293 0.0854375 0.148452 0.121531 -0.022605 0.0977608 0.013434 0.060844 -0.037462 0.126752 -0.0621618 0.0547332 0.105112 0.0513945
1.7 -0.00986729 0.0863238 -0.149021 0.116892 -0.029457 0.0967398 -0.040802 0.0577553 -0.021279 0.11307 0.0087657 0.053273 -0.250426 0.0465946
1.9 0.085208 0.154729 -0.013914 0.215784 -0.205722 0.171623 -0.007209 0.102435 -0.21006 0.217975 -0.103373 0.100581 -0.351697 0.157964
