0.1 0.00302649 0.0259509 0.105175 0.0568543 0.627827 0.132895 0.966824 0.284417 -1.42004 0.956734 -0.00269962 0.0144347 0.282812 1.00886
0.3 0.0122052 0.0418882 0.000598652 0.0713954 0.251076 0.0991157 0.283689 0.134264 0.174925 0.19641 0.00224205 0.0241128 0.722494 0.270702
0.5 -0.024046 0.0487015 -0.132061 0.0704038 0.00286626 0.0673425 0.0325925 0.0568095 -0.0163997 0.0803417 0.0484644 0.029014 -0.137048 0.146784
0.7 0.0321115 0.0528416 0.00987321 0.0747603 -0.000814824 0.0658564 -0.000412372 0.0543521 -0.0102566 0.0992274 -0.046305 0.0329476 0.0305009 0.159746
0.9 -0.0435537 0.054776 -0.0946159 0.0768357 -0.109221 0.0645811 -0.0942625 0.0522801 -0.115485 0.0944304 0.0428697 0.0338562 -0.457138 0.157242
1.1 0.0326609 0.0547788 0.0528257 0.0767477 0.0305483 0.0644837 -0.0254796 0.0442774 -0.13894 0.0776285 0.0240038 0.0346465 -0.0483843 0.145037
1.3 -0.0163983 0.0533461 -0.0522685 0.0741545 -0.0294912 0.0596882 -0.0167458 0.0455154 -0.0360655 0.0833385 0.0172907 0.0338599 -0.150969 0.144652
1.5 0.00895564 0.0519581 -0.0389114 0.0726367 0.00516733 0.06087 0.00977049 0.0393391 -0.0637802 0.0860063 -0.0501639 0.0329054 -0.0787981 0.143616
1.7 -0.0599494 0.0520245 0.147957 0.0711597 -0.0533877 0.0588982 -0.0337975 0.0381506 -0.0894874 0.0774691 -0.0146803 0.0323873 -0.0886647 0.136734
1.9 0.0317984 0.0929763 0.0123045 0.129813 -0.0242708 0.10566 -0.0959056 0.0692169 -0.272306 0.145392 0.0278447 0.0604911 -0.34838 0.25018
