0.1 -0.0300907 0.0291486 0.0568139 0.0643522 0.214386 0.151466 0.423436 0.329821 0.74999 1.10871 -0.0257166 0.0162183 1.41454 1.16874
0.3 -0.00809988 0.0464567 -0.157313 0.0770772 0.114451 0.098173 0.106202 0.10989 0.0286545 0.149705 0.0183308 0.0269981 0.083895 0.228527
0.5 -0.0216982 0.0551858 -0.101021 0.0799473 -0.0150766 0.0808602 0.0780584 0.083957 -0.058305 0.143743 0.00897977 0.0332319 -0.118042 0.209012
0.7 0.0246747 0.0601344 0.00581699 0.0850705 0.0496442 0.0759712 -0.0332257 0.0641759 0.0139379 0.122927 -0.0617003 0.037731 0.0608481 0.189353
0.9 0.0237931 0.0624054 -0.074502 0.087852 -0.0176485 0.0732807 -0.00750851 0.0607608 -0.0117273 0.104652 0.0353697 0.0374994 -0.0875931 0.177838
1.1 -0.00951227 0.0622855 0.0876204 0.0864125 -0.00317288 0.07356 -0.025539 0.0497518 -0.022544 0.102608 -0.046166 0.0394553 0.0268522 0.172515
1.3 0.0612929 0.0606972 -0.0634699 0.0852261 0.0578096 0.0691564 -0.0414119 0.0530125 -0.00806987 0.0835852 -0.0527794 0.0382079 0.0061508 0.159772
1.5 -0.0310719 0.059522 0.0392758 0.0830001 -0.0597818 0.0691881 -0.0364875 0.0449798 -0.117978 0.09846 -0.0149046 0.0376755 -0.206043 0.164123
1.7 -0.000248103 0.058429 0.112943 0.0798441 -0.123625 0.0657734 -0.0030368 0.0405174 0.00765952 0.0804317 0.0128918 0.0360994 -0.00630753 0.149084
1.9 -0.0432616 0.105688 0.0353726 0.149586 -0.12285 0.119964 -0.0883218 0.0768577 -0.178618 0.162229 -0.107108 0.0681956 -0.397679 0.28313
