0.1 0.0235979 0.0355587 0.030211 0.0825345 0.321659 0.200074 0.708099 0.432172 -0.606 1.43964 0.00932329 0.019109 0.477567 2.30743
0.3 0.0173752 0.0552188 -0.076044 0.0977899 0.183177 0.13768 0.167032 0.166327 0.107387 0.209697 0.0223776 0.0311499 0.398927 0.103206
0.5 -0.053921 0.0639268 -0.048533 0.0941799 0.003823 0.0988509 -0.039047 0.10211 -0.112735 0.179182 0.0749375 0.0386985 -0.250413 0.0652606
0.7 -0.041252 0.0697967 -0.016966 0.100738 -0.046489 0.0935769 -0.057908 0.0831871 0.010562 0.151767 0.00549591 0.0420537 -0.152053 0.0537296
0.9 0.035861 0.0723211 0.025099 0.102772 -0.009592 0.0872897 -0.055894 0.08018 -0.085495 0.141566 -0.0031543 0.0444368 -0.090021 0.0498817
1.1 -0.081321 0.0700998 -0.027802 0.102715 -0.055016 0.085268 0.018676 0.0656495 -0.046113 0.115086 -0.0382816 0.0448773 -0.191576 0.0402896
1.3 0.035727 0.070316 -0.136887 0.0993615 0.126346 0.0797428 -0.053543 0.0680289 -0.051222 0.126719 -0.0242855 0.043798 -0.079579 0.0418617
1.5 0.0692024 0.0670078 -0.091735 0.093784 0.0203 0.0827554 -0.003913 0.059356 -0.104297 0.123641 -0.0651933 0.0432194 -0.110443 0.0389441
1.7 -0.0177617 0.0671255 0.061812 0.0955487 0.038626 0.0794676 -0.056961 0.0568464 0.007036 0.116258 -0.0001223 0.0429433 0.0327513 0.0366978
1.9 -0.08868 0.11894 0.161705 0.171219 -0.04038 0.139338 -0.04384 0.101401 -0.20165 0.217712 0.0603482 0.0774943 -0.212845 0.120558
