0.1 1.15976 0.0119545
0.3 0.958736 0.0157376
0.5 0.872942 0.0170084
0.7 0.848685 0.0178017
0.9 0.787578 0.0170761
1.1 0.797607 0.0178488
1.3 0.733634 0.0164614
1.5 0.721606 0.0166325
1.7 0.690789 0.0166653
1.9 0.696464 0.0170642
2.1 0.658112 0.017055
2.3 0.673792 0.0186377
2.5 0.658412 0.0195185
2.7 0.682128 0.0216287
2.9 0.74356 0.0263873
3.1 0.775726 0.0303852
3.3 0.776513 0.0346495
3.5 0.874544 0.0437741
3.7 0.887635 0.0525904
3.9 0.997738 0.0704541
4.1 1.00578 0.0811444
4.3 1.01013 0.103475
4.5 0.946388 0.119547
4.7 1.07391 0.190616
4.9 1.60699 0.387136
5.1 1.42997 0.470489
5.3 0.513794 0.312716
5.5 0.581106 0.50893
