-0.7 0.708036 0.380665
-0.5 0.936154 0.188203
-0.3 0.904976 0.0934902
-0.1 0.853019 0.0470087
0.1 0.881066 0.0126049
0.3 1.07467 0.0169979
0.5 1.05992 0.0177779
0.7 0.982634 0.0180925
0.9 0.8878 0.017655
1.1 0.833474 0.0174605
1.3 0.768893 0.016958
1.5 0.750127 0.0169349
1.7 0.715809 0.0170362
1.9 0.696931 0.0169859
2.1 0.675493 0.0173301
2.3 0.700168 0.0188179
2.5 0.713295 0.0205913
2.7 0.726003 0.022516
2.9 0.752026 0.0258174
3.1 0.796157 0.0301655
3.3 0.881581 0.0379531
3.5 0.927446 0.0443709
3.7 1.04639 0.0576837
3.9 1.1648 0.0741986
4.1 1.56261 0.120509
4.3 1.42496 0.130916
4.5 1.65778 0.201155
4.7 1.78556 0.288448
4.9 1.51404 0.322974
5.1 1.95659 0.618317
5.3 2.46387 1.10128
5.5 3.21091 2.20134
