0.0523599 0.14486 0.0234993 0.132488 0.025983
0.15708 0.118175 0.0212248 0.15287 0.0279102
0.261799 0.148672 0.0238065 0.285358 0.0381325
0.366519 0.179168 0.0261344 0.254784 0.0360319
0.471239 0.125799 0.0218988 0.147775 0.0274411
0.575959 0.080054 0.0174692 0.122296 0.0249636
0.680678 0.0914903 0.0186754 0.0560524 0.0169004
0.785398 0.0609935 0.0152484 0.0968178 0.0222115
0.890118 0.0457451 0.0132055 0.0560524 0.0169004
0.994838 0.0304968 0.0107822 0.0713395 0.0190663
1.09956 0.0609935 0.0152484 0.0713395 0.0190663
1.20428 0.0381209 0.0120549 0.0458611 0.015287
1.309 0.0914903 0.0186754 0.0815308 0.0203827
1.41372 0.0571814 0.0147642 0.0458611 0.015287
1.51844 0.0686177 0.0161733 0.0764351 0.0197355
1.62316 0.0648056 0.0157177 0.0509568 0.0161139
1.72788 0.129611 0.0222281 0.0713395 0.0190663
1.8326 0.102927 0.0198082 0.0713395 0.0190663
1.93732 0.102927 0.0198082 0.122296 0.0249636
2.04204 0.137235 0.0228726 0.101914 0.0227886
2.14675 0.213477 0.0285271 0.15287 0.0279102
2.25147 0.228726 0.0295284 0.214018 0.0330238
2.35619 0.32784 0.0353519 0.234401 0.0345606
2.46091 0.331652 0.0355568 0.351602 0.0423279
2.56563 0.411706 0.0396164 0.438228 0.0472554
2.67035 0.628996 0.0489672 0.586003 0.054645
2.77507 0.876782 0.0578133 0.896839 0.0676018
2.87979 1.26943 0.0695642 1.22296 0.0789419
2.98451 1.60108 0.0781247 1.58476 0.0898632
3.08923 1.78025 0.0823801 1.75291 0.0945107
