0.0523599 0.147971 0.0225654 0.114114 0.0243293
0.15708 0.14453 0.0223014 0.160797 0.0288801
0.261799 0.168618 0.0240883 0.238603 0.0351801
0.366519 0.199589 0.0262073 0.264538 0.0370427
0.471239 0.127324 0.0209319 0.145236 0.0274471
0.575959 0.110118 0.0194663 0.10374 0.023197
0.680678 0.0894709 0.0175467 0.0414961 0.0146711
0.785398 0.0653826 0.0149998 0.129675 0.0259351
0.890118 0.0653826 0.0149998 0.0674312 0.0187021
0.994838 0.0516178 0.0133277 0.0622442 0.0179684
1.09956 0.0447354 0.0124074 0.0674312 0.0187021
1.20428 0.0481766 0.0128757 0.0570572 0.0172034
1.309 0.0653826 0.0149998 0.0674312 0.0187021
1.41372 0.0722649 0.0157695 0.0726182 0.019408
1.51844 0.0653826 0.0149998 0.0985533 0.0226097
1.62316 0.0653826 0.0149998 0.0726182 0.019408
1.72788 0.0516178 0.0133277 0.0829923 0.0207481
1.8326 0.0653826 0.0149998 0.124488 0.0254111
1.93732 0.154853 0.0230842 0.0778052 0.0200892
2.04204 0.120442 0.0203583 0.0829923 0.0207481
2.14675 0.154853 0.0230842 0.19192 0.0315514
2.25147 0.247766 0.0291994 0.238603 0.0351801
2.35619 0.244324 0.028996 0.202294 0.0323929
2.46091 0.357884 0.0350934 0.425335 0.0469704
2.56563 0.450796 0.0393862 0.466831 0.0492084
2.67035 0.671032 0.0480536 0.575759 0.0546486
2.77507 0.870621 0.0547354 0.907728 0.0686178
2.87979 1.08053 0.060978 1.06334 0.0742668
2.98451 1.57951 0.073725 1.46274 0.0871048
3.08923 1.96836 0.0823012 1.88289 0.0988259
