0.055 4.24292 0.507129 3.72668 0.628632 1.75586 0.577374 1.33034 0.721176 -10.6505 2.30687 1.70398 0.299678
0.165 8.65865 0.555969 7.67267 0.741737 3.55548 0.610169 0.308955 0.747975 -23.6795 2.186 3.71452 0.309237
0.275 12.211 0.720679 13.3463 0.915503 2.91467 0.788079 0.525205 0.840781 -35.7747 2.56631 5.03488 0.414085
0.415 17.7657 0.779944 17.5978 0.907854 6.45026 0.742834 -0.469283 0.872742 -43.8373 2.53348 7.98044 0.437216
