0.055 0.177305 0.300545 0.844061 0.419845 1.05741 0.433306 1.46923 0.623895 -5.62486 2.08584 0.110921 0.182757
0.165 0.218121 0.339492 0.811491 0.492341 2.52909 0.506286 2.86616 0.687796 -21.6295 2.14205 0.0678121 0.203238
0.275 0.21091 0.420516 2.66109 0.646963 3.63012 0.634876 4.46999 0.809468 -32.5221 2.62104 0.274973 0.243428
0.415 1.4037 0.450559 1.95847 0.689386 4.74302 0.75 4.69356 0.976848 -41.1045 2.95522 0.487945 0.307777
