0.25 0.0345261 0.002082
0.75 0.144758 0.00426313
1.25 0.348274 0.00661253
1.75 0.62398 0.008851
2.25 0.903829 0.0106525
2.75 1.13785 0.0119523
3.25 1.20628 0.0123064
3.75 1.19096 0.012228
4.25 1.02536 0.0113461
4.75 0.465788 0.00764718
