105 0.644041 0.0122491
115 0.645249 0.0162283
125 0.715976 0.0227875
135 0.671324 0.0273223
145 0.694093 0.0352187
155 0.758092 0.04765
165 0.689888 0.0511845
175 0.781145 0.0684443
190 0.632653 0.054876
220 0.746544 0.0775153
270 0.916667 0.171121
