0.1 1.49214 0.0241995
0.3 1.0349 0.0221033
0.5 0.851343 0.0217851
0.7 0.784836 0.0212739
0.9 0.740013 0.0204825
1.1 0.700311 0.0199336
1.3 0.68642 0.0197542
1.5 0.62378 0.0180005
1.7 0.591477 0.0175245
1.9 0.545259 0.0168526
2.1 0.55338 0.0173346
2.3 0.53316 0.0174908
2.5 0.494259 0.0173753
2.7 0.533659 0.0194654
2.9 0.550461 0.021352
3.1 0.557204 0.0235534
3.3 0.581545 0.0273945
3.5 0.657613 0.0335502
3.7 0.712588 0.0429402
3.9 0.788097 0.0528375
4.1 0.90511 0.0700209
4.3 0.949824 0.0843188
4.5 1.51017 0.154082
4.7 1.42069 0.184413
4.9 1.17725 0.227436
5.1 2.815 0.991504
5.3 2.07421 1.31185
