0.25 1.12625 0.0157109
0.75 0.884904 0.0158288
1.25 0.846862 0.0154207
1.75 0.777611 0.0144677
2.25 0.740619 0.014823
2.75 0.670067 0.0157624
3.25 0.66896 0.0206157
3.75 0.795426 0.0355652
4.25 1.24924 0.0910722
4.75 3.15941 0.551012
