0.055 -0.331337 0.544949 1.60064 0.7145 2.02307 0.743419 1.72437 0.785553 -7.50497 3.16616 0.0592239 0.305729
0.165 -0.200762 0.545974 0.952562 0.756158 1.40788 0.697273 0.817487 0.757026 -27.98 2.66073 0.54187 0.334577
0.275 0.593104 0.581242 1.90872 0.789697 0.285341 0.978699 2.95164 0.970337 -36.9683 2.99506 0.00485899 0.402028
0.415 -0.203319 0.628453 0.985645 0.872202 2.8912 0.885522 3.63242 0.990518 -47.2554 3.15454 0.53201 0.38831
