0.0523599 0.167176 0.0291016 0.0785304 0.0202765
0.15708 0.141846 0.0268064 0.151825 0.0281933
0.261799 0.253297 0.0358216 0.162296 0.0291493
0.366519 0.268495 0.0368806 0.267003 0.0373879
0.471239 0.197572 0.0316368 0.125649 0.0256479
0.575959 0.116517 0.0242954 0.0890011 0.0215859
0.680678 0.081055 0.0202638 0.0680597 0.0188764
0.785398 0.081055 0.0202638 0.115178 0.024556
0.890118 0.086121 0.0208874 0.0680597 0.0188764
0.994838 0.0962529 0.0220819 0.0680597 0.0188764
1.09956 0.0557253 0.0168018 0.0890011 0.0215859
1.20428 0.101319 0.0226556 0.0628243 0.0181358
1.309 0.0658572 0.0182655 0.0680597 0.0188764
1.41372 0.0911869 0.021493 0.0890011 0.0215859
1.51844 0.131714 0.0258313 0.0785304 0.0202765
1.62316 0.0709232 0.018955 0.104707 0.0234132
1.72788 0.101319 0.0226556 0.0523536 0.0165557
1.8326 0.101319 0.0226556 0.0890011 0.0215859
1.93732 0.0759891 0.0196203 0.104707 0.0234132
2.04204 0.157044 0.028206 0.120413 0.0251079
2.14675 0.151978 0.0277473 0.188473 0.0314122
2.25147 0.268495 0.0368806 0.193708 0.0318455
2.35619 0.288759 0.038247 0.277474 0.038114
2.46091 0.369814 0.0432834 0.408358 0.0462374
2.56563 0.445803 0.0475227 0.376946 0.0444235
2.67035 0.526858 0.0516627 0.643949 0.058063
2.77507 0.891605 0.0672073 0.963306 0.0710159
2.87979 0.97266 0.0701957 1.13607 0.0771217
2.98451 1.383 0.0837031 1.43972 0.0868186
3.08923 1.80854 0.0957181 1.86902 0.0989192
