0.1 1.44088 0.0230876
0.3 1.04115 0.0213598
0.5 0.837748 0.0205936
0.7 0.827108 0.0211061
0.9 0.754337 0.0201108
1.1 0.755622 0.0204583
1.3 0.722324 0.0194684
1.5 0.673635 0.0183953
1.7 0.639155 0.0175683
1.9 0.653433 0.0182976
2.1 0.566259 0.0167021
2.3 0.585011 0.017867
2.5 0.583991 0.0184458
2.7 0.580001 0.0195667
2.9 0.572325 0.0207352
3.1 0.612268 0.0240695
3.3 0.648881 0.0286122
3.5 0.714689 0.0346888
3.7 0.753596 0.0418204
3.9 0.955995 0.0590137
4.1 1.21594 0.0851416
4.3 1.22638 0.0989323
4.5 1.42332 0.135484
4.7 1.17684 0.150848
4.9 1.70745 0.333638
5.1 1.01735 0.350345
5.3 3.13032 2.28606
5.5 1.87819 1.87819
