0.1 1.19368 0.0189943
0.3 1.017 0.0201915
0.5 0.946097 0.0214788
0.7 0.919693 0.0215451
0.9 0.923758 0.0220876
1.1 0.934754 0.0224767
1.3 0.836471 0.0201884
1.5 0.836899 0.0200445
1.7 0.809074 0.0194907
1.9 0.795183 0.0194975
2.1 0.790217 0.0197096
2.3 0.781855 0.0200979
2.5 0.769555 0.0211051
2.7 0.752015 0.0214923
2.9 0.739515 0.0229836
3.1 0.797695 0.0268956
3.3 0.82643 0.0316626
3.5 0.846433 0.0363981
3.7 0.941463 0.0460016
3.9 0.988191 0.0570712
4.1 1.21633 0.0803759
4.3 1.15031 0.0913188
4.5 1.32825 0.123137
4.7 1.5149 0.18308
4.9 1.30192 0.246118
5.1 1.03486 0.322779
5.3 2.63788 1.92644
5.7 1.58273 2.23832
