0.315 0.0111931 0.000565189 0.0178991 0.000714719
0.945 0.0159078 0.000673789 0.0236354 0.000821298
1.495 0.0217684 0.000912544 0.0340523 0.00114134
1.965 0.0466192 0.00133544 0.0672758 0.00160424
2.36 0.143978 0.00284422 0.186455 0.0032367
2.675 0.467367 0.0052064 0.561851 0.00570847
2.915 1.23567 0.0114318 1.42029 0.0122561
3.0708 2.62512 0.0182576 2.87831 0.0191178
