0.1 1.21653 0.0150302
0.3 0.970306 0.0189927
0.5 0.798478 0.0194711
0.7 0.712819 0.0197339
0.9 0.65543 0.0190725
1.1 0.666607 0.0200749
1.3 0.601289 0.0186725
1.5 0.604494 0.0193071
1.7 0.57932 0.0190494
1.9 0.595272 0.0202838
2.1 0.587768 0.0215291
2.3 0.534446 0.0214627
2.5 0.543573 0.0235664
2.7 0.663624 0.0301387
2.9 0.646042 0.0324051
3.1 0.761313 0.0429467
3.3 0.84478 0.0533257
3.5 0.845586 0.0600555
3.7 1.11891 0.0946754
3.9 1.2125 0.123597
4.1 1.44262 0.177805
4.3 1.11637 0.180772
4.5 1.02788 0.221327
4.7 1.31406 0.326358
4.9 1.71071 0.726693
5.1 0.870688 0.462895
5.3 1.55394 0.946823
