0.1 1.45387 0.0231935
0.3 1.01027 0.0211435
0.5 0.850656 0.0210455
0.7 0.803463 0.0208593
0.9 0.780612 0.0207175
1.1 0.751235 0.0202685
1.3 0.728894 0.0197589
1.5 0.664734 0.0184053
1.7 0.616183 0.017411
1.9 0.657254 0.0183551
2.1 0.607356 0.0178046
2.3 0.613642 0.0185382
2.5 0.596471 0.0189957
2.7 0.565853 0.0195484
2.9 0.581314 0.021195
3.1 0.588347 0.0234796
3.3 0.635324 0.0280759
3.5 0.683974 0.033669
3.7 0.804136 0.0442867
3.9 0.987949 0.0613451
4.1 0.97538 0.0708077
4.3 0.944213 0.0833496
4.5 1.37541 0.137648
4.7 1.59663 0.193656
4.9 1.26879 0.246937
5.1 1.2412 0.411932
5.3 0.95159 0.672876
5.5 3.80636 4.66182
