0.0523599 0.110579 0.0208975 0.11298 0.023558
0.15708 0.118478 0.021631 0.132629 0.0255245
0.261799 0.142173 0.0236955 0.221049 0.032952
0.366519 0.181666 0.0267851 0.27017 0.0364298
0.471239 0.0947821 0.0193473 0.191575 0.0306766
0.575959 0.114528 0.0212674 0.132629 0.0255245
0.680678 0.0750358 0.0172144 0.078595 0.0196488
0.785398 0.0710866 0.0167553 0.0884194 0.0208407
0.890118 0.10663 0.0205209 0.0835072 0.0202535
0.994838 0.0868836 0.0185236 0.0835072 0.0202535
1.09956 0.0789851 0.0176616 0.0736828 0.0190248
1.20428 0.0513403 0.0142392 0.0687707 0.0183797
1.309 0.0750358 0.0172144 0.0687707 0.0183797
1.41372 0.0671373 0.0162832 0.0687707 0.0183797
1.51844 0.0671373 0.0162832 0.0687707 0.0183797
1.62316 0.0829343 0.0180978 0.0589463 0.0170163
1.72788 0.0868836 0.0185236 0.0687707 0.0183797
1.8326 0.0908328 0.01894 0.122805 0.0245609
1.93732 0.0671373 0.0162832 0.117893 0.0240647
2.04204 0.177716 0.0264924 0.137541 0.0259929
2.14675 0.161919 0.0252876 0.171927 0.0290609
2.25147 0.173767 0.0261964 0.216136 0.0325838
2.35619 0.236955 0.0305908 0.260346 0.0357613
2.46091 0.304093 0.0346546 0.348765 0.0413908
2.56563 0.442316 0.041795 0.481395 0.0486282
2.67035 0.466012 0.0428999 0.614024 0.0549199
2.77507 0.758257 0.0547225 0.884194 0.0659039
2.87979 1.10184 0.0659655 1.22805 0.0776685
2.98451 1.66264 0.0810319 1.39015 0.0826358
3.08923 2.29452 0.0951926 1.70453 0.091504
