0.1 0.0990243 0.0387597 0.298812 0.115069 0.568204 0.304676 -0.0533599 0.691327 -22.7816 2.33059 0.0021651 0.0115249 -21.8689 2.45298 -21.8689
0.3 0.127366 0.0492033 0.347346 0.116135 0.422655 0.192772 1.08028 0.234476 1.26733 0.387594 0.0367499 0.0180194 3.24498 0.50821 -18.624
0.5 0.125362 0.044061 0.486649 0.0869366 0.831554 0.141277 0.903617 0.193701 1.2895 0.324791 0.0491244 0.0196568 3.63668 0.415292 -14.9873
0.7 0.187946 0.0432822 0.402971 0.0701732 0.502064 0.120709 0.859174 0.162927 0.4446 0.175948 0.0264955 0.0219239 2.39675 0.28084 -12.5905
0.9 0.171177 0.041731 0.310038 0.0633213 0.567766 0.103399 0.503499 0.124822 0.543034 0.146275 0.0410528 0.0212413 2.09552 0.231126 -10.495
1.1 0.181005 0.0382718 0.207337 0.0544663 0.422096 0.086403 0.291019 0.100503 0.524804 0.199126 0.0168297 0.021744 1.62626 0.248292 -8.86876
1.3 0.0947008 0.0357309 0.201374 0.0549448 0.36114 0.0750437 0.399313 0.0991527 0.165608 0.0875394 0.0233419 0.0200259 1.22214 0.165595 -7.64662
1.5 0.0850368 0.0315594 0.218888 0.0470794 0.279675 0.0713773 0.333977 0.0920464 0.414165 0.131988 0.0144606 0.0170472 1.33174 0.184934 -6.31488
1.7 0.0286292 0.0283377 0.132808 0.0459382 0.220299 0.0728161 0.253921 0.0896702 0.523324 0.210749 0.0540013 0.0173282 1.15898 0.246316 -5.1559
1.9 0.289719 0.0540418 0.369282 0.0909884 0.606146 0.124313 0.515602 0.13963 0.747565 0.304102 0.0583128 0.0347792 2.52831 0.372327 -2.62758
