0.055 0.862335 0.128709 1.89922 0.180305 2.5078 0.186921 2.49938 0.222157 -9.05633 0.658142 0.357318 0.081792
0.165 1.46641 0.183317 3.70894 0.258215 5.67871 0.275632 5.24006 0.311439 -19.0183 0.839741 0.442255 0.114684
0.275 1.6816 0.216767 4.87376 0.317681 7.27003 0.338656 7.12537 0.394704 -24.2496 0.95779 0.496991 0.13937
0.415 2.50314 0.290857 6.2077 0.406455 9.41354 0.451596 7.9338 0.489929 -32.0182 1.1691 0.784937 0.178372
