0.055 0.744086 0.0607194 1.74298 0.109971 2.1363 0.20189 2.48178 0.340231 -7.56699 1.04902 0.231967 0.0298218
0.165 1.70456 0.0862898 3.74744 0.161311 6.01949 0.291189 6.56573 0.480053 -20.7384 1.32717 0.483695 0.041769
0.275 1.96389 0.112264 5.12574 0.202812 8.79191 0.367542 8.43134 0.586867 -27.6782 1.45683 0.602043 0.0516027
0.415 2.92963 0.14404 6.74751 0.288229 10.8497 0.525957 8.18926 0.788208 -34.5426 1.91435 0.818249 0.0665711
