0.055 0.782736 0.0858976 1.64844 0.151074 2.0772 0.272936 2.25511 0.487146 -6.40945 1.53516 0.173784 0.0418587
0.165 1.45994 0.117057 3.6473 0.223471 6.08758 0.388729 6.71899 0.622798 -21.8803 1.75588 0.512827 0.0573709
0.275 1.58913 0.15343 4.3154 0.278025 8.0665 0.509493 7.47637 0.797792 -23.9454 2.23886 0.45125 0.0683474
0.415 2.36458 0.188402 5.94922 0.358762 9.32659 0.688541 7.79176 1.05804 -29.496 2.59578 0.69769 0.0916984
