0.1 0.0364965 0.0264818 0.0941327 0.0634882 0.339142 0.15384 0.208322 0.331261 -25.0316 1.10696 0.0438869 0.0148246 -24.3535 1.16768 -24.3535
0.3 0.134163 0.0426535 0.389395 0.0725559 0.722891 0.0987392 0.752963 0.111118 0.678007 0.147019 0.0227073 0.0239458 2.67742 0.225378 -21.6761
0.5 0.144574 0.0490851 0.562785 0.0725682 0.857317 0.0768925 0.840203 0.0836538 1.16714 0.143256 0.0368059 0.0287467 3.57201 0.202752 -18.1041
0.7 0.145381 0.0541411 0.402851 0.0746797 0.546981 0.0681586 0.654025 0.0648446 0.946745 0.123615 0.0568861 0.0322483 2.69598 0.180664 -15.4081
0.9 0.0902998 0.0550582 0.355187 0.0779215 0.54998 0.068194 0.56522 0.060494 0.723732 0.103717 0.0551181 0.032915 2.28442 0.16784 -13.1237
1.1 0.108095 0.0537879 0.295477 0.0761075 0.457404 0.0696684 0.486715 0.0489242 0.714581 0.103427 0.0516237 0.0344099 2.06227 0.163187 -11.0614
1.3 0.0384569 0.0528554 0.223328 0.0751233 0.348646 0.0613401 0.497799 0.054437 0.477657 0.0869376 0.0617962 0.032794 1.58589 0.150736 -9.47553
1.5 0.0527704 0.0537452 0.330097 0.0722713 0.38919 0.0636109 0.370345 0.0450087 0.564236 0.101331 0.0820725 0.0325813 1.70664 0.15637 -7.76889
1.7 0.118869 0.049869 0.0603252 0.0687884 0.391796 0.0590142 0.297049 0.0407608 0.444545 0.0783755 0.0101847 0.0316761 1.31259 0.136035 -6.4563
1.9 0.316064 0.0911116 0.411312 0.130293 0.777333 0.106775 0.835769 0.0798571 1.43127 0.167733 0.150491 0.058885 3.77175 0.266814 -2.68456
