0.1 0.0524896 0.0246872 0.0967923 0.0864176 0.465601 0.232515 -0.154294 0.498779 -24.3352 1.73872 0.0119631 0.00803039 -23.8746 1.82594 -23.8746
0.3 0.0994545 0.033847 0.385573 0.0825788 0.633023 0.141418 0.62952 0.178361 0.626075 0.243815 0.0292521 0.0134877 2.37365 0.345286 -21.501
0.5 0.14343 0.0331546 0.378326 0.062181 0.859249 0.0981103 0.933 0.129468 0.960745 0.168797 0.0498842 0.0148386 3.27475 0.244634 -18.2262
0.7 0.14218 0.0300837 0.494831 0.0529012 0.767329 0.0846442 0.771056 0.108665 0.898463 0.182456 0.0550956 0.0145782 3.07386 0.236573 -15.1524
0.9 0.114168 0.0282694 0.447227 0.0457415 0.558366 0.0631869 0.587925 0.0890377 0.798781 0.143303 0.0311384 0.014162 2.50647 0.18801 -12.6459
1.1 0.121119 0.0258049 0.313968 0.0415488 0.500413 0.0623271 0.425412 0.0674789 0.463073 0.12503 0.0257209 0.0129712 1.82399 0.162674 -10.8219
1.3 0.143524 0.0239433 0.307352 0.0393114 0.414355 0.055351 0.501749 0.0825272 0.38328 0.148147 0.0536913 0.0132884 1.75026 0.18423 -9.07164
1.5 0.135719 0.0217032 0.238337 0.0325569 0.423773 0.0554045 0.250013 0.060252 0.32896 0.0977172 0.0577365 0.0134086 1.3768 0.13334 -7.69484
1.7 0.0966959 0.0215352 0.193691 0.0333744 0.267488 0.0471507 0.244962 0.0594316 0.241499 0.0795958 0.035447 0.01227 1.04434 0.116912 -6.65051
1.9 0.26622 0.0429858 0.496839 0.0681675 0.681998 0.0904453 0.774841 0.11017 0.791586 0.198526 0.075052 0.0240468 3.01148 0.257342 -3.63902
