0.055 0.671206 0.136697 1.47225 0.194151 2.48556 0.199426 2.99947 0.267037 -9.04374 0.912573 0.33781 0.0854563
0.165 1.22798 0.174337 3.40925 0.241175 5.82955 0.268991 6.8759 0.352598 -20.3947 1.06693 0.444842 0.105172
0.275 1.82937 0.194684 4.91823 0.290305 8.40872 0.305925 9.47207 0.417151 -27.3741 1.10508 0.793476 0.120341
0.415 2.65714 0.234604 6.45999 0.34744 10.9308 0.384496 11.9445 0.501083 -35.2029 1.30306 0.874259 0.141898
