0.1 0.0427247 0.0226833 0.303426 0.0798171 0.55092 0.211785 0.65839 0.455745 -24.7869 1.6233 0.00951214 0.00695864 -23.2315 1.70134 -23.2315
0.3 0.149327 0.0316905 0.456465 0.0759789 0.724256 0.133697 0.676323 0.157727 0.481306 0.217809 0.0286216 0.0110514 2.48768 0.311401 -20.7438
0.5 0.157591 0.0288145 0.506102 0.0523416 0.809483 0.091082 0.877299 0.121913 1.38936 0.224177 0.0319028 0.0104428 3.73983 0.27746 -17.004
0.7 0.184228 0.0235748 0.369289 0.0449723 0.6329 0.0765284 0.694161 0.0950076 1.08927 0.189729 0.0397176 0.0106986 2.96984 0.231211 -14.0341
0.9 0.142355 0.0215154 0.362623 0.0396333 0.475206 0.0545903 0.559691 0.092613 0.672758 0.137522 0.0465584 0.0105288 2.21263 0.180287 -11.8215
1.1 0.140994 0.0196154 0.341612 0.0363775 0.508287 0.0604925 0.515981 0.0724443 1.05343 0.183947 0.0577761 0.0103778 2.5603 0.210837 -9.26119
1.3 0.093785 0.0171356 0.251311 0.0305834 0.380892 0.0491697 0.568722 0.0743807 0.449957 0.123687 0.0578216 0.00881701 1.74467 0.156453 -7.51652
1.5 0.102806 0.0163642 0.23752 0.0292187 0.296184 0.0537725 0.417747 0.0672333 0.575248 0.138412 0.0247006 0.00844173 1.6295 0.166407 -5.88702
1.7 0.0788969 0.0154007 0.178669 0.0250955 0.273922 0.0433959 0.275613 0.0517029 0.559057 0.132652 0.0390072 0.00838966 1.36616 0.151723 -4.52086
1.9 0.23956 0.0277765 0.454616 0.0505308 0.654332 0.0779494 0.718156 0.104841 1.41076 0.25194 0.0516053 0.0139853 3.47742 0.289597 -1.04344
