0.055 0.757339 0.0476839 1.67424 0.0972296 2.39174 0.191659 2.66964 0.342698 -9.71803 1.0439 0.216553 0.0217141
0.165 1.4197 0.0711879 3.83726 0.15472 5.97255 0.272486 6.33683 0.468866 -20.0928 1.31538 0.471268 0.032391
0.275 1.83462 0.0910385 4.65786 0.188512 7.46194 0.349776 7.85252 0.572211 -25.8594 1.43398 0.575733 0.0384573
0.415 2.54014 0.121708 6.43148 0.23962 9.99941 0.431356 10.118 0.709303 -34.1805 1.7493 0.74118 0.0527331
