0.055 0.815547 0.0525114 1.48564 0.0976697 1.81122 0.181243 1.17174 0.308635 -5.69608 0.883444 0.27021 0.0252284
0.165 1.39712 0.0874897 3.33528 0.16532 4.52979 0.29689 3.6407 0.491183 -15.7586 1.17438 0.497741 0.0412894
0.275 1.60073 0.103752 3.75667 0.221488 6.93526 0.371408 5.22028 0.587423 -20.1192 1.4303 0.480543 0.0506192
0.415 2.12689 0.184341 4.37132 0.362853 5.97643 0.603786 5.10588 0.948946 -23.2487 2.3049 0.630417 0.0789319
