0.1 -0.0237891 0.0265025 -0.0874784 0.0854954 0.135787 0.22785 -0.913445 0.455059 -14.7658 1.57948 0.0065753 0.00790108 -15.6547 1.66186 -15.6547
0.3 0.0494705 0.0344372 0.025569 0.076073 0.230752 0.153906 -0.400486 0.21221 -0.372477 0.314074 0.038112 0.0123512 -0.467171 0.417535 -16.1219
0.5 0.0934805 0.0315159 0.188105 0.0611221 0.325542 0.0830267 0.453501 0.0953539 0.446186 0.134579 0.0145493 0.0139051 1.50681 0.197045 -14.6151
0.7 0.0938534 0.0290165 0.33383 0.0500156 0.511051 0.0664542 0.584461 0.0927017 0.666228 0.126058 0.0564494 0.0138532 2.18942 0.179566 -12.4257
0.9 0.11614 0.0261548 0.315083 0.0422098 0.551169 0.0640934 0.442786 0.0778004 0.681879 0.166149 0.0416119 0.0138597 2.10706 0.200579 -10.3186
1.1 0.103396 0.0235097 0.235663 0.0363297 0.371587 0.0567438 0.433962 0.0765001 0.579716 0.131988 0.052758 0.013724 1.72432 0.16842 -8.5943
1.3 0.127326 0.0232207 0.297737 0.0407414 0.340176 0.0537885 0.330552 0.0670683 0.443677 0.109293 0.047343 0.0125477 1.53947 0.14675 -7.05483
1.5 0.0982649 0.0233281 0.221223 0.0346657 0.384761 0.0497634 0.379159 0.0577494 0.630789 0.13835 0.0479166 0.0126083 1.7142 0.163395 -5.34063
1.7 0.0767784 0.021563 0.247584 0.0331874 0.268733 0.0470459 0.303388 0.0503334 0.563422 0.132439 0.0376446 0.0119416 1.4599 0.154445 -3.88073
1.9 0.261581 0.0395874 0.433948 0.0665994 0.695758 0.0900544 0.711972 0.102012 1.38345 0.218711 0.0853621 0.0237224 3.48671 0.268986 -0.39402
