0.0523599 0.0827644 0.015369 0.116208 0.0242311
0.15708 0.12272 0.0187146 0.116208 0.0242311
0.261799 0.131281 0.0193564 0.217259 0.0331317
0.366519 0.151259 0.020777 0.262732 0.0364344
0.471239 0.12272 0.0187146 0.191996 0.0311459
0.575959 0.0856183 0.0156317 0.0959982 0.0220235
0.680678 0.0742025 0.0145523 0.0454728 0.0151576
0.785398 0.0827644 0.015369 0.116208 0.0242311
0.890118 0.048517 0.0117671 0.0707355 0.0189049
0.994838 0.0371013 0.01029 0.0707355 0.0189049
1.09956 0.0285394 0.00902496 0.0707355 0.0189049
1.20428 0.0742025 0.0145523 0.0505254 0.0159775
1.309 0.048517 0.0117671 0.0606305 0.0175025
1.41372 0.0656407 0.013687 0.0606305 0.0175025
1.51844 0.051371 0.0121083 0.0707355 0.0189049
1.62316 0.0599328 0.0130784 0.0757881 0.0195684
1.72788 0.0970341 0.0166412 0.0555779 0.0167574
1.8326 0.105596 0.0173599 0.0909457 0.0214361
1.93732 0.0970341 0.0166412 0.136419 0.0262538
2.04204 0.0941802 0.0163947 0.101051 0.0225956
2.14675 0.114158 0.0180499 0.186944 0.0307334
2.25147 0.222608 0.0252054 0.217259 0.0331317
2.35619 0.276833 0.0281081 0.262732 0.0364344
2.46091 0.373867 0.0326649 0.383993 0.044047
2.56563 0.465193 0.0364367 0.490096 0.0497617
2.67035 0.642137 0.0428092 0.63662 0.0567146
2.77507 1.03884 0.0544498 0.914509 0.0679749
2.87979 1.21293 0.0588356 1.17724 0.0771236
2.98451 1.6296 0.0681967 1.40966 0.084394
3.08923 1.91214 0.0738725 1.79365 0.0951971
