0.1 0.201964 0.0782175 0.702535 0.16971 0.773234 0.352786 -0.664741 0.671163 -26.8959 2.94023 0.13324 0.0401607 -25.8829 3.04217 -25.8829
0.3 1.15645 0.161685 1.32837 0.221874 0.366441 0.215543 0.501145 0.276318 -0.139752 0.275683 0.396748 0.0691495 3.21265 0.523624 -22.6703
0.5 1.45535 0.166851 1.69726 0.227572 0.611441 0.168311 0.20599 0.0931626 0.629477 0.380239 0.526944 0.0923792 4.59952 0.511095 -18.0708
0.7 1.56222 0.189434 1.3432 0.22767 0.602138 0.17087 0.249948 0.103012 0.2964 0.265617 0.775361 0.102265 4.0539 0.445061 -14.0169
0.9 1.43054 0.180306 1.45318 0.228469 0.320572 0.174279 0.077265 0.122311 0.896887 0.348273 0.531848 0.112516 4.17845 0.501334 -9.8384
1.1 1.22398 0.172022 1.24367 0.23688 0.304539 0.180907 0.325305 0.0955506 0.820811 0.302276 0.603729 0.0986898 3.91831 0.467901 -5.9201
1.3 0.806715 0.151142 0.586371 0.215147 0.143853 0.155462 0.131529 0.0793086 0.160999 0.126446 0.310899 0.0953277 1.82947 0.339969 -4.09063
1.5 0.675486 0.138701 0.797681 0.200091 0.321488 0.140203 0.0632708 0.0579709 0.27453 0.191839 0.299518 0.092086 2.13246 0.3451 -1.95817
1.7 0.205967 0.14169 0.374792 0.185497 -0.331124 0.13873 0.110596 0.077439 0.406318 0.184535 0.218334 0.0861949 0.766548 0.337314 -1.19163
1.9 0.326367 0.252293 0.540211 0.326826 0.229139 0.293951 0.047798 0.080466 0.657191 0.381248 0.320359 0.155777 1.80071 0.639296 0.609079
