-0.7 1.88255 1.732
-0.5 0.836791 0.343689
-0.3 0.845928 0.1183
-0.1 0.839426 0.0610676
0.1 0.847337 0.0142185
0.3 1.0767 0.0189888
0.5 1.08705 0.0199352
0.7 0.989404 0.0190303
0.9 0.906903 0.0185734
1.1 0.801048 0.0170857
1.3 0.731852 0.0165144
1.5 0.682791 0.0159363
1.7 0.624607 0.0149539
1.9 0.580866 0.014608
2.1 0.589461 0.0152735
2.3 0.552729 0.0150632
2.5 0.566775 0.016351
2.7 0.558114 0.0169364
2.9 0.556739 0.0183616
3.1 0.64227 0.0230082
3.3 0.649726 0.0260933
3.5 0.662916 0.0299435
3.7 0.787574 0.0382165
3.9 1.00899 0.054499
4.1 1.19618 0.074252
4.3 1.18601 0.0871768
4.5 1.34932 0.12575
4.7 1.19618 0.14531
4.9 1.73522 0.280313
5.1 1.50808 0.313624
5.3 1.68565 0.501737
5.5 1.88059 0.775336
5.7 1.23547 0.880687
