0.315 0.00471792 0.000290306 0.0119481 0.000461987
0.945 0.00597763 0.000326772 0.0153069 0.000522907
1.495 0.00846016 0.000450082 0.022419 0.000732673
1.965 0.0181571 0.000659365 0.0429969 0.00101466
2.36 0.0782063 0.00165843 0.138905 0.00221022
2.675 0.259669 0.0030703 0.409523 0.00385575
2.915 0.689588 0.00675649 1.02306 0.00822957
3.0708 1.45908 0.0107689 2.03002 0.0127023
