0.0523599 0.113172 0.0186054 0.160577 0.0283862
0.15708 0.0978788 0.0173027 0.0903244 0.0212897
0.261799 0.11929 0.0191016 0.235847 0.0344018
0.366519 0.168229 0.022684 0.240865 0.0347659
0.471239 0.0978788 0.0173027 0.185667 0.0305234
0.575959 0.0764678 0.0152936 0.0802884 0.0200721
0.680678 0.0672916 0.0143466 0.0551982 0.0166429
0.785398 0.0581155 0.0133326 0.0953424 0.0218731
0.890118 0.0611742 0.013679 0.0802884 0.0200721
0.994838 0.0458807 0.0118463 0.0802884 0.0200721
1.09956 0.0336458 0.0101446 0.0752703 0.0194347
1.20428 0.0489394 0.0122348 0.0501802 0.0158684
1.309 0.0611742 0.013679 0.0702523 0.0187757
1.41372 0.0672916 0.0143466 0.0652343 0.0180927
1.51844 0.0703504 0.0146691 0.0953424 0.0218731
1.62316 0.0672916 0.0143466 0.0752703 0.0194347
1.72788 0.0887026 0.0164717 0.0702523 0.0187757
1.8326 0.0672916 0.0143466 0.0953424 0.0218731
1.93732 0.146818 0.0211914 0.110396 0.0235366
2.04204 0.134583 0.0202892 0.110396 0.0235366
2.14675 0.143759 0.0209695 0.175631 0.029687
2.25147 0.229403 0.0264892 0.245883 0.0351262
2.35619 0.281401 0.0293381 0.260937 0.0361855
2.46091 0.354811 0.0329433 0.336207 0.0410743
2.56563 0.477159 0.0382033 0.446604 0.0473399
2.67035 0.734091 0.0473854 0.652343 0.0572143
2.77507 0.966553 0.0543728 0.953424 0.0691687
2.87979 1.27548 0.0624607 1.12404 0.0751029
2.98451 1.563 0.0691431 1.45523 0.0854538
3.08923 1.83217 0.0748604 1.77638 0.0944135
