0.1 0.376286 0.123914 0.925453 0.20478 0.273299 0.433551 2.20713 0.857476 -31.1726 3.75158 0.0525679 0.0646723 -27.3905 3.88006 -27.3905
0.3 1.0679 0.219045 0.95811 0.295486 0.679955 0.28154 0.360927 0.268221 0.692852 0.354939 0.268483 0.119205 3.75974 0.642247 -23.6307
0.5 1.62 0.253965 1.83491 0.373743 0.565406 0.234947 0.137811 0.112017 0.893213 0.429326 0.642251 0.139429 5.05134 0.675464 -18.5794
0.7 1.6526 0.303111 2.20661 0.3664 0.526544 0.279537 0.138977 0.174333 0.110053 0.135631 0.572892 0.15515 4.63479 0.594184 -13.9446
0.9 1.38825 0.311355 1.05358 0.40009 0.54814 0.285364 0.176164 0.19114 0.612539 0.367091 0.476845 0.149051 3.77868 0.713959 -10.1659
1.1 1.15385 0.270251 0.613217 0.376153 0.191495 0.240893 -0.128849 0.226085 0.357198 0.302917 0.719661 0.166129 2.18691 0.644539 -7.97901
1.3 0.504041 0.239593 0.870622 0.337434 0.237846 0.243698 -0.0384612 0.150917 0.136173 0.12035 0.442298 0.142596 1.71022 0.517605 -6.26879
1.5 0.509636 0.229273 0.329353 0.341152 0.188783 0.223281 -0.0243192 0.0719018 0.13834 0.13834 0.487663 0.149111 1.14179 0.493065 -5.127
1.7 0.423353 0.20304 1.32531 0.31679 0.132669 0.229525 0.193448 0.0816361 0.141661 0.107448 0.524808 0.14281 2.21644 0.460948 -2.91056
1.9 0.108808 0.396367 -0.034407 0.533856 0.437265 0.383196 0.145537 0.108043 0.480081 0.281866 0.385567 0.23623 1.13728 0.824663 -1.77327
