0.1 1.22122 1.16962
0.3 0.964035 0.939873
0.5 0.858508 0.811151
0.7 0.836057 0.762443
0.9 0.812031 0.73661
1.1 0.790771 0.711282
1.3 0.758151 0.691196
1.5 0.71133 0.643122
1.7 0.688737 0.616752
1.9 0.666621 0.571839
2.1 0.637889 0.551362
2.3 0.616989 0.542951
2.5 0.622074 0.528066
2.7 0.614401 0.525209
2.9 0.618374 0.531253
3.1 0.641433 0.544323
3.3 0.668004 0.542806
3.5 0.662927 0.55857
3.7 0.701148 0.59984
3.9 0.735231 0.593034
4.1 0.778366 0.550356
4.3 0.78022 0.561509
4.5 0.705592 0.534849
4.7 0.873647 0.626697
4.9 0.899268 0.608556
5.1 1.04622 0.48446
5.3 0.736402 0.278704
5.7 3.20462 0.369471
5.7 4.39239 0.486162
