0.1 -0.00128084 0.107352 0.19669 0.171427 0.508596 0.528264 0.440962 1.10971 -31.2554 3.64387 0.000314756 0.051028 -30.1832 3.84934 -5.79433 4.28263 -30.0471 1.96947
0.3 0.0637633 0.162271 0.270113 0.230236 0.455931 0.325057 0.590177 0.199119 0.934003 0.301424 0.0415287 0.0967308 2.33339 0.656779 -2.53393 0.752411 -27.6477 2.24273
0.5 -0.0191807 0.196629 0.215676 0.217763 0.222539 0.159632 0.34391 0.223849 0.853188 0.273171 0.0404687 0.102517 1.5765 0.609167 -2.26774 0.681005 -25.89 2.40952
0.7 0.0783155 0.158749 0.129914 0.352978 0.167252 0.171606 0.174222 0.155529 0.236621 0.280145 0.0187114 0.112081 0.740191 0.535594 -2.02469 0.592264 -24.9841 2.54804
0.9 0.129643 0.220037 0.127052 0.331132 0.225423 0.194447 0.301855 0.12881 1.10213 0.527259 -0.0187373 0.201676 1.91382 0.848546 -0.340424 0.879278 -22.8502 2.28119
1.1 0.0579735 0.230738 0.147699 0.245216 0.164976 0.207744 0.280487 0.153998 0.509067 0.274079 0.018217 0.116771 1.13228 0.450183 -0.75939 0.483642 -21.6114 2.38996
1.3 0.0536505 0.198313 0.0709409 0.300601 0.1537 0.125364 0.101348 0.0767468 0.147211 0.17206 0.0836185 0.0945073 0.480733 0.385221 -0.984088 0.420258 -21.1738 2.36754
1.5 0.0199503 0.213897 0.0678439 0.283786 0.0670371 0.198874 0.0816375 0.0862704 0.145313 0.130979 0.000598343 0.0916309 0.401382 0.557085 -0.838359 0.58818 -21.0071 2.46501
1.7 0.0158047 0.182198 0.128955 0.282686 0.0976192 0.172658 0.111773 0.0685127 0.201437 0.102152 0.00673716 0.108598 0.579902 0.300683 -0.57005 0.32626 -20.3467 2.49715
1.9 -0.180385 0.472225 0.130743 0.644208 0.125775 0.549307 0.313517 0.15148 0.827008 0.369523 -0.00271945 0.244702 1.16404 0.904506 -2.13384 0.964209 -19.1812 2.49334
