0.1 -0.0404162 0.110608 -0.0814116 0.189082 -0.180777 0.583833 -0.178693 1.23847 -5.24231 4.0537 -0.0163255 0.0515947 -5.79433 4.28263
0.3 -0.123765 0.16605 -0.297682 0.243571 -0.676093 0.358105 -0.86275 0.248819 -0.587706 0.374883 0.00771527 0.0974432 -2.53393 0.752411
0.5 -0.192452 0.199117 -0.281385 0.224815 -0.677839 0.184553 -0.618775 0.267995 -0.464731 0.34168 -0.00431636 0.103208 -2.26774 0.681005
0.7 -0.079326 0.160606 -0.262313 0.357082 -0.414854 0.185413 -0.481973 0.186787 -0.740086 0.343733 -0.0233733 0.112575 -2.02469 0.592264
0.9 0.00741924 0.221356 -0.23823 0.334585 -0.253757 0.202858 -0.282053 0.151964 0.396881 0.556281 -0.0708345 0.202158 -0.340424 0.879278
1.1 -0.0869381 0.231883 -0.140117 0.24811 -0.225566 0.216045 -0.175435 0.175029 -0.108976 0.307772 -0.0381427 0.117296 -0.75939 0.483642
1.3 -0.0327128 0.199219 -0.164539 0.302692 -0.146464 0.131836 -0.378594 0.106446 -0.224362 0.221567 0.0362999 0.0948771 -0.984088 0.420258
1.5 -0.0759055 0.214677 -0.141659 0.285561 -0.193047 0.205723 -0.203984 0.104777 -0.251862 0.18307 -0.0261761 0.0920055 -0.838359 0.58818
1.7 -0.0414983 0.182929 -0.0275063 0.284168 -0.170556 0.178872 -0.194711 0.089849 -0.163993 0.14236 -0.0324179 0.108968 -0.57005 0.32626
1.9 -0.402965 0.473433 -0.267099 0.647536 -0.542499 0.559634 -0.39774 0.182338 -0.489348 0.445911 -0.0723645 0.245227 -2.13384 0.964209
