0.1 0.00337098 0.0954746 -0.0581839 0.208727 0.0876549 0.5378 -0.632695 1.19347 -29.8609 6.33323 -0.0372686 0.0716494 -30.8769 6.78988 -9.41664 6.99922 -30.7853 4.40424
0.3 -0.00136212 0.160299 0.0518973 0.184677 -0.399236 0.315111 -0.287534 0.357144 -0.561738 0.758298 -0.0302453 0.131782 -1.2542 0.906464 -1.82426 0.977462 -31.9692 4.0276
0.5 0.027944 0.304422 -0.136226 0.313499 -0.019337 0.306417 0.0470761 0.141627 0.224829 0.282283 0.0267653 0.133042 0.127469 0.598181 -1.46213 0.621878 -31.8383 4.21429
0.7 -0.0311109 0.199869 0.040653 0.258857 0.117552 0.32643 0.0936961 0.188149 0.0896909 0.199113 0.0172418 0.174342 0.450901 0.647559 -2.06303 0.673083 -31.4866 4.44387
0.9 -0.00779079 0.242584 -0.0834328 0.297321 0.130261 0.275779 0.214453 0.146451 0.793238 0.433301 -0.039305 0.129897 1.05191 0.567094 -1.30492 0.585978 -30.3029 4.50953
1.1 0.0283857 0.307201 -0.108991 0.3941 0.0928632 0.309926 0.163191 0.141615 0.598967 0.359873 0.0514931 0.121658 0.809663 0.52624 -1.29644 0.538875 -29.3927 4.51191
1.3 0.0611238 0.214941 0.0210059 0.488636 0.14068 0.378267 0.0330051 0.0712351 0.123351 0.167652 -0.0875256 0.120673 0.420424 0.716081 -1.31795 0.732826 -28.6721 4.39929
1.5 0.0114821 0.358627 -0.0497095 0.375353 0.000453159 0.182299 0.0246065 0.0953993 0.0239318 0.0775352 -0.0357258 0.135766 -0.00301986 0.699502 -1.65094 0.718507 -28.7985 4.07553
1.7 0.0938506 0.197134 0.112586 0.29093 0.0486785 0.240241 0.04786 0.0986673 0.119496 0.121047 0.0343445 0.168554 0.377628 0.354473 -1.10435 0.371923 -28.5026 4.0489
1.9 -0.0338865 0.38209 -0.0638103 0.508686 0.310421 0.302124 0.237642 0.166775 0.676234 0.358942 0.0869416 0.362478 0.947066 0.819789 -3.17924 0.85056 -27.3538 4.14339
