0.1 -0.0199536 0.0592729 -0.031608 0.170512 0.208347 0.530052 -0.145043 0.781039 -6.79111 3.9444 -0.0187944 0.0505012 -6.77845 3.99039
0.3 -0.126929 0.090228 -0.0798977 0.21704 -0.427623 0.307957 -0.284617 0.34625 -0.0241941 0.475694 -0.0297188 0.0593091 -0.865711 0.612826
0.5 -0.0584687 0.15043 -0.428536 0.269426 -0.30624 0.153596 -0.297651 0.124826 -0.205417 0.226691 -0.027089 0.0792441 -1.3504 0.437166
0.7 -0.116268 0.174489 -0.264402 0.160019 -0.38948 0.245966 -0.389638 0.136108 -0.658393 0.219724 -0.0519237 0.105792 -1.7824 0.376619
0.9 -0.0874739 0.115831 -0.358468 0.23855 -0.297857 0.180384 -0.374503 0.11446 0.022938 0.361436 -0.0446279 0.111602 -1.08455 0.537478
1.1 -0.101831 0.163919 -0.263316 0.31742 -0.347608 0.200955 -0.244739 0.173355 -0.0846225 0.315555 -0.00478879 0.0797612 -1.01387 0.494663
1.3 -0.0462334 0.117495 -0.239859 0.415784 -0.199448 0.182801 -0.353654 0.0914339 -0.360276 0.174989 -0.084222 0.0804104 -1.20683 0.556672
1.5 -0.114059 0.182336 -0.219798 0.306366 -0.230496 0.119816 -0.275564 0.0799369 -0.472786 0.146633 -0.0824641 0.111073 -1.32437 0.475061
1.7 -0.043955 0.148361 -0.0772923 0.237204 -0.227167 0.165955 -0.245546 0.064845 -0.307433 0.146436 -0.0145557 0.0908966 -0.93958 0.323422
1.9 -0.261182 0.201216 -0.498014 0.280063 -0.537609 0.27697 -0.670202 0.157186 -0.911533 0.351045 0.036611 0.248957 -2.82099 0.667317
