0.1 0.356831 0.113262 0.51906 0.209388 0.221038 0.482521 0.0291574 0.853974 -30.5825 4.99421 0.103743 0.0525095 -29.7674 4.93029 -5.43211 5.29548 -29.6888 3.24587
0.3 1.01831 0.299995 1.16716 0.301039 0.434156 0.333389 0.189501 0.294678 0.472545 0.32934 0.341742 0.146127 3.11858 0.791959 0.416609 0.860953 -26.3591 3.03764
0.5 1.39566 0.241452 1.50023 0.2229 0.601548 0.21554 0.351579 0.142276 0.707234 0.211768 0.567614 0.153441 4.5181 0.443117 1.08708 0.496249 -21.9627 3.07591
0.7 1.415 0.262951 1.46536 0.449449 0.536791 0.221748 0.225471 0.124625 0.234048 0.275385 0.570954 0.15223 3.84225 0.474474 1.12966 0.517722 -18.0652 2.91369
0.9 1.3702 0.230214 1.18398 0.315892 0.394435 0.250039 0.303095 0.101451 0.962402 0.387295 0.626907 0.105613 4.25679 0.631448 2.00756 0.657423 -13.8173 2.59847
1.1 1.08499 0.316203 0.926707 0.277687 0.405575 0.136835 0.290756 0.115613 0.676871 0.319207 0.520129 0.156861 3.34092 0.317553 1.26149 0.343462 -10.4626 2.58564
1.3 0.69411 0.261997 0.521089 0.311385 0.129062 0.187763 0.135041 0.0853696 0.183936 0.121245 0.428218 0.124251 1.6253 0.618801 -0.0126595 0.646099 -8.84351 2.17346
1.5 0.423769 0.217991 0.476444 0.282056 0.155834 0.2174 0.100754 0.0557329 0.174369 0.128719 0.294485 0.154366 1.32437 0.427658 -0.223023 0.460217 -7.50766 2.40296
1.7 0.367029 0.128041 0.300107 0.264911 0.103801 0.217755 0.10743 0.0539601 0.228795 0.132984 0.234059 0.116803 1.00524 0.443488 -0.283367 0.465028 -6.26464 2.3999
1.9 0.47382 0.22776 0.375313 0.376634 0.355556 0.39636 0.313194 0.166803 0.83674 0.329327 0.217482 0.1895 2.34503 0.464497 -1.3603 0.513291 -3.93612 2.44226
