0.1 0.405809 0.147988 0.64175 0.279146 0.277819 0.555077 -0.25721 1.55889 -32.5344 6.43969 0.143841 0.0699501 -32.182 6.88698 -9.54101 7.1149 -32.0737 4.45984
0.3 1.13438 0.397326 1.32904 0.414769 0.147287 0.287629 -0.378951 0.290574 -0.512349 0.351618 0.421162 0.145391 1.79422 0.718231 0.83443 0.770534 -30.4471 4.31442
0.5 1.72839 0.398778 1.73639 0.747516 0.527986 0.308902 0.0979762 0.205524 0.529036 0.31286 0.624607 0.191649 4.64806 1.14982 1.56516 1.18494 -25.6237 3.71614
0.7 1.78509 0.384412 1.80808 0.429174 0.453888 0.296122 0.152717 0.200954 0.207814 0.304948 0.698327 0.209268 4.30165 0.524325 1.67566 0.548023 -21.363 3.82682
0.9 1.59889 0.506246 1.583 0.536091 0.477241 0.467618 0.278901 0.177072 0.790497 0.440393 0.63958 0.288426 4.79256 1.36958 2.3873 1.38746 -16.421 3.08934
1.1 1.2966 0.489856 1.09325 0.339446 0.333973 0.388808 0.175415 0.144297 0.669087 0.392283 0.481896 0.168032 3.54864 0.646269 1.56459 0.660147 -12.9245 2.83608
1.3 0.925046 0.245177 0.957407 0.50494 0.295909 0.178059 0.08159 0.107764 0.114 0.192257 0.457887 0.285963 2.34484 0.590874 0.625733 0.609681 -10.5957 2.55837
1.5 0.591028 0.203945 0.519618 0.514781 0.0613864 0.351847 0.0203624 0.0759625 0.017566 0.0781249 0.41849 0.167934 1.24366 0.737238 -0.315817 0.756271 -9.63493 2.7136
1.7 0.273242 0.23881 0.245222 0.356178 0.168359 0.367751 0.0625943 0.0803605 0.136256 0.125973 0.347892 0.201826 0.855055 0.536638 -0.553708 0.552263 -8.79857 2.56644
1.9 0.420808 0.502845 0.28444 0.447539 0.316732 0.59015 0.104493 0.167082 0.57868 0.32255 0.504092 0.294231 1.8231 0.749935 -2.09508 0.781232 -6.8914 2.48862
