0.1 -0.0477238 0.0875199 -0.00951054 0.179164 -0.141585 0.537659 -0.116122 1.16447 -5.07468 4.63669 -0.0246943 0.0306093 -5.82163 4.61675
0.3 -0.135235 0.13472 -0.333593 0.20981 -0.675486 0.322703 -0.635858 0.335282 -0.262689 0.447802 0.00677576 0.0969021 -1.9826 0.680662
0.5 -0.0611937 0.177363 -0.369409 0.191958 -0.638687 0.141039 -0.570003 0.171981 -0.434019 0.341135 -0.0365884 0.0903965 -2.09501 0.343886
0.7 -0.0536527 0.159183 -0.42773 0.276062 -0.384865 0.239729 -0.423031 0.214482 -0.690678 0.369227 -0.0119286 0.0977123 -1.90042 0.705213
0.9 -0.0725127 0.205179 -0.260103 0.360758 -0.302461 0.160592 -0.235995 0.142383 0.220819 0.457781 -0.0865672 0.159657 -0.741525 0.544311
1.1 -0.227942 0.236931 -0.19766 0.300762 -0.219543 0.175952 -0.220352 0.19538 -0.0432791 0.370194 -0.0868929 0.130402 -0.716721 0.646556
1.3 -0.0231749 0.221597 -0.414857 0.316407 -0.226955 0.265611 -0.338374 0.10406 -0.284392 0.151597 -0.0375274 0.092404 -1.31506 0.365034
1.5 -0.0570115 0.173146 -0.221438 0.272169 -0.195144 0.261167 -0.280571 0.0879683 -0.390158 0.172234 -0.0522743 0.109871 -1.2281 0.345354
1.7 -0.0130389 0.208686 -0.0920715 0.243573 -0.185638 0.194288 -0.196163 0.0828483 -0.235876 0.162832 -0.0508854 0.112194 -0.804349 0.481243
1.9 -0.299612 0.218017 -0.456557 0.300301 -0.590771 0.240509 -0.583853 0.201089 -0.714122 0.331467 -0.232658 0.299571 -2.6806 0.546652
