0.1 0.316803 0.0834106 0.465991 0.250186 0.202747 0.42682 -0.199167 1.03558 -6.56426 4.65235 0.109986 0.0455882 -6.10888 4.78302
0.3 0.861854 0.311833 0.892042 0.266814 -0.160554 0.226311 -0.521269 0.275544 -0.208781 0.344835 0.33056 0.0978889 0.954532 0.709373
0.5 1.32025 0.269531 1.10811 0.44212 -0.102967 0.170132 -0.551438 0.163389 -0.472843 0.280581 0.486892 0.122778 1.31561 0.733667
0.7 1.30127 0.317094 1.11475 0.322944 -0.0309077 0.206922 -0.412303 0.165907 -0.614952 0.268042 0.572913 0.176989 1.37418 0.410694
0.9 1.21369 0.370834 1.00257 0.315823 -0.0357776 0.247282 -0.333093 0.150524 0.0553178 0.329053 0.535504 0.168768 1.95055 0.878319
1.1 0.928587 0.356304 0.635074 0.182299 -0.0345562 0.243961 -0.187547 0.15924 -0.00482659 0.34581 0.42667 0.120498 1.4178 0.533678
1.3 0.681954 0.159095 0.498058 0.294036 -0.0515861 0.129823 -0.308869 0.0834396 -0.359061 0.207755 0.358828 0.145361 0.504624 0.411798
1.5 0.357663 0.196707 0.248817 0.244158 -0.129171 0.173334 -0.273461 0.0917921 -0.424868 0.129909 0.323403 0.146737 -0.208009 0.290521
1.7 0.205589 0.103392 0.0955194 0.151496 -0.144095 0.218744 -0.232984 0.0864489 -0.285752 0.152511 0.240476 0.0953724 -0.388783 0.301308
1.9 0.224663 0.243652 -0.266504 0.431127 -0.371328 0.274115 -0.648248 0.208449 -0.911968 0.379446 0.295296 0.199741 -2.00324 0.769476
