0.315 0.00400926 0.000267633 0.0120618 0.00046421
0.945 0.00510273 0.000301932 0.01463 0.000511246
1.495 0.0074136 0.000421351 0.0227621 0.000738306
1.965 0.0161762 0.000622397 0.042172 0.00100494
2.36 0.0700687 0.00156988 0.135765 0.00218524
2.675 0.229795 0.00288847 0.408917 0.00385314
2.915 0.616162 0.00638707 1.02464 0.00823643
3.0708 1.31967 0.0102421 2.04234 0.0127416
