0.1 1.18797 0.0129726
0.3 0.954257 0.0164026
0.5 0.838467 0.01798
0.7 0.806569 0.0190645
0.9 0.747603 0.0187029
1.1 0.700938 0.0182509
1.3 0.658315 0.0179463
1.5 0.654236 0.0181757
1.7 0.623182 0.0183286
1.9 0.587785 0.0182529
2.1 0.589653 0.0192811
2.3 0.552746 0.0200517
2.5 0.519621 0.0210436
2.7 0.556905 0.0243066
2.9 0.524411 0.0262319
3.1 0.588246 0.0335557
3.3 0.652578 0.0409016
3.5 0.558632 0.0424169
3.7 0.610374 0.0571509
3.9 0.714303 0.0806312
4.1 0.755121 0.104125
4.3 0.684074 0.125184
4.5 0.555452 0.134992
4.7 0.590355 0.209403
4.9 1.14589 0.430888
5.1 0.581401 0.486682
5.3 0.462768 0.518231
