0.1 6.03865e-05 0.166282 -0.134546 0.192236 -0.379701 0.552453 -1.07796 1.342 -30.2305 5.98385 0.0228592 0.0873314 -31.9538 6.61864 -9.31285 6.8278 -31.8263 3.95328
0.3 -0.00128296 0.246365 0.0589004 0.336621 -0.608537 0.328165 -0.615919 0.340043 -0.591833 0.459617 -0.0174392 0.176696 -1.75032 0.638043 -2.70532 0.686852 -33.4551 3.89304
0.5 0.0469737 0.239987 0.164166 0.281831 0.0119667 0.310698 0.112479 0.232017 0.580335 0.412275 0.0772527 0.111287 0.856403 0.734189 -2.22663 0.765118 -32.4675 3.72542
0.7 -0.0514065 0.338133 0.0277998 0.463488 0.251765 0.257853 0.156892 0.221992 0.0506605 0.396455 0.105857 0.169577 0.471192 1.11447 -2.15431 1.13961 -31.9955 4.48315
0.9 0.0943728 0.293844 0.344371 0.273171 0.223235 0.410009 0.294535 0.168485 0.898466 0.570767 -0.0341379 0.159776 1.79492 0.540878 -0.60774 0.557342 -30.2024 4.51436
1.1 0.013617 0.243165 -0.265432 0.326463 0.0934341 0.344062 0.225262 0.212705 0.751025 0.427419 0.00502628 0.280604 0.714706 0.702646 -1.26818 0.71431 -29.255 4.53298
1.3 -0.0481366 0.343443 0.254468 0.435359 0.0663342 0.291493 0.0830306 0.131101 0.227163 0.205389 -0.0665394 0.197725 0.490056 0.732233 -1.22865 0.749449 -28.7756 4.14402
1.5 -0.0370882 0.254983 -0.0509378 0.372846 0.0283991 0.317288 -0.0313422 0.0991518 0.0711234 0.139812 0.0346949 0.173314 -0.0739068 0.663848 -1.63371 0.680686 -28.7406 4.38394
1.7 0.130503 0.251504 0.0667577 0.398114 0.0117992 0.350371 0.110099 0.125684 0.14021 0.180558 -0.0882257 0.249285 0.482493 0.609436 -0.924868 0.623312 -28.3303 4.5855
1.9 -0.222354 0.468127 -0.0702421 0.710924 0.488534 0.493842 0.217245 0.191723 0.883284 0.544249 -0.0626374 0.381682 0.936481 1.4096 -2.98018 1.43996 -27.1091 4.33661
