0.1 0.0260845 0.112958 0.278307 0.183869 0.36371 0.558267 0.0795526 1.17848 -32.4282 3.86219 0.0286554 0.0541835 -31.7521 4.08048 -7.36968 4.4737 -31.6309 1.96947
0.3 0.0364571 0.171237 0.400606 0.245239 0.523128 0.346467 0.621847 0.22583 0.892851 0.339846 -0.00105825 0.101857 2.49099 0.712817 -2.37641 0.796909 -29.0741 2.24273
0.5 -0.0281387 0.206265 0.175593 0.234539 0.375901 0.180481 0.382041 0.248746 0.810273 0.311686 0.021493 0.108771 1.68031 0.658782 -2.16462 0.721404 -27.214 2.40952
0.7 0.00201347 0.170067 0.176191 0.368327 0.231582 0.188179 0.251494 0.172896 0.306477 0.313412 0.0233343 0.118396 0.92145 0.580541 -1.84354 0.629511 -26.1271 2.54804
0.9 0.153792 0.231271 0.207013 0.347317 0.281357 0.208206 0.335148 0.141257 1.09117 0.542661 -0.0250967 0.208053 2.09618 0.877187 -0.157616 0.905649 -23.8088 2.28119
1.1 0.0850222 0.242071 0.0229728 0.262328 0.167795 0.222628 0.268974 0.166403 0.494211 0.292337 0.139008 0.123894 1.01419 0.484812 -0.878108 0.514603 -22.6904 2.38996
1.3 -0.0428116 0.209406 0.160383 0.316527 0.250429 0.138888 0.159545 0.0930113 0.147633 0.197209 0.11129 0.101544 0.634314 0.420514 -0.830514 0.451157 -22.0991 2.36754
1.5 0.107873 0.225273 0.137833 0.299065 0.100061 0.212182 0.0797974 0.0980266 0.141073 0.161456 -0.0289049 0.0986216 0.592036 0.590826 -0.647705 0.618276 -21.7418 2.46501
1.7 0.0242068 0.193065 0.15123 0.298436 0.175212 0.186121 0.0994613 0.0808827 0.178463 0.124662 -0.0146823 0.115865 0.654767 0.332892 -0.495348 0.355147 -21.0071 2.49715
1.9 -0.252653 0.490882 0.265991 0.672682 0.319488 0.572632 0.338495 0.169375 1.01156 0.408307 0.0997255 0.257781 1.64106 0.966264 -1.65782 1.01837 -19.3677 2.49334
