0.1 0.38675 0.117073 0.461422 0.220106 0.00704071 0.512266 -0.395043 0.916076 -31.3242 5.18118 0.129183 0.0550471 -31.1736 5.12943 -6.8418 5.4619 -31.1033 3.24587
0.3 1.02596 0.306262 1.32368 0.312832 0.320023 0.351885 0.0831586 0.318463 0.444898 0.357471 0.323166 0.150308 3.03461 0.834812 0.332667 0.89647 -27.8575 3.03764
0.5 1.41664 0.248553 1.60044 0.234177 0.617226 0.230803 0.272912 0.165055 0.764771 0.241761 0.558248 0.158486 4.63605 0.480546 1.20506 0.52833 -23.3431 3.07591
0.7 1.38977 0.271033 1.45857 0.461902 0.487449 0.234932 0.257076 0.140875 0.220431 0.30688 0.632138 0.158188 3.77993 0.50985 1.06786 0.548319 -19.5065 2.91369
0.9 1.34593 0.238806 1.25744 0.329421 0.412502 0.26239 0.310604 0.110495 0.971107 0.402465 0.591195 0.111121 4.3434 0.656725 2.09437 0.680879 -15.1709 2.59847
1.1 1.09454 0.324773 0.839361 0.290777 0.40896 0.149303 0.316418 0.125132 0.698232 0.334085 0.565937 0.163108 3.31347 0.343524 1.23417 0.367421 -11.8431 2.58564
1.3 0.632282 0.271328 0.583966 0.325185 0.0712499 0.200067 0.1777 0.0984115 0.191186 0.140944 0.480637 0.130235 1.61837 0.648646 -0.0193689 0.672831 -10.2302 2.17346
1.5 0.455173 0.22766 0.437542 0.295928 0.214995 0.229176 0.137451 0.066753 0.29124 0.155161 0.309421 0.16075 1.53203 0.460268 -0.0158947 0.488737 -8.68826 2.40296
1.7 0.367905 0.137665 0.187025 0.27724 0.227721 0.22952 0.110325 0.0632449 0.216813 0.156863 0.221006 0.12241 1.01095 0.470735 -0.277511 0.489878 -7.43893 2.3999
1.9 0.516146 0.244453 0.339138 0.402246 0.478308 0.416412 0.401275 0.184644 1.01082 0.361761 0.324344 0.200495 2.74617 0.516263 -0.960124 0.559667 -4.71274 2.44226
