0.1 0.307457 0.0873283 0.402536 0.258686 -0.129401 0.448714 -0.876653 1.08145 -5.97049 4.79262 0.118689 0.0479202 -6.59689 4.93232
0.3 0.8567 0.317545 0.956833 0.276652 -0.367164 0.242612 -0.725412 0.295162 -0.308969 0.369036 0.298746 0.101641 0.503359 0.746197
0.5 1.32849 0.275971 1.18692 0.452754 -0.0954954 0.182491 -0.50039 0.176658 -0.35457 0.300917 0.474501 0.127247 1.5798 0.762967
0.7 1.34481 0.324501 1.17316 0.334141 0.0690889 0.218419 -0.376125 0.176537 -0.667082 0.288596 0.616262 0.182115 1.56091 0.438512
0.9 1.22737 0.378925 1.06587 0.327406 0.0370624 0.258041 -0.282506 0.158669 0.147471 0.34137 0.519789 0.173968 2.24555 0.901038
1.1 0.994131 0.364611 0.556537 0.194386 -0.035244 0.25459 -0.187794 0.166946 0.0304695 0.355032 0.452996 0.126028 1.44011 0.554016
1.3 0.696675 0.167634 0.685699 0.306182 -0.0990721 0.140351 -0.261016 0.091621 -0.302765 0.223857 0.349503 0.150948 0.764618 0.436901
1.5 0.321645 0.205109 0.218861 0.257542 -0.126983 0.183881 -0.278553 0.0998321 -0.355391 0.147071 0.386724 0.152142 -0.20545 0.316409
1.7 0.218876 0.112018 0.139543 0.163637 -0.148271 0.228915 -0.184253 0.0939367 -0.279504 0.168728 0.235812 0.100984 -0.278079 0.325601
1.9 0.225756 0.259219 -0.337791 0.453665 -0.248495 0.292413 -0.62354 0.221459 -0.707862 0.404678 0.318173 0.208968 -1.71846 0.813897
