0.1 0.328031 0.0988263 0.387561 0.243605 -0.253433 0.569907 -0.263289 1.12154 -6.4305 4.83346 0.140688 0.0664115 -6.45779 4.95634
0.3 0.716919 0.213844 0.749423 0.349025 -0.352255 0.302512 -0.812655 0.296127 -0.674763 0.419164 0.261602 0.0920533 -0.474702 0.643166
0.5 1.05388 0.293747 0.935729 0.479004 -0.195766 0.256238 -0.534881 0.239887 -0.496099 0.37953 0.411274 0.0993087 0.820992 0.861835
0.7 1.20331 0.301906 1.13727 0.468302 -0.0155767 0.264207 -0.389802 0.209358 -0.692205 0.369702 0.441366 0.141969 1.21931 0.43551
0.9 1.12457 0.389677 0.866122 0.433358 0.11069 0.221469 -0.251134 0.171683 0.388777 0.552359 0.462902 0.143281 2.31206 0.980519
1.1 0.846005 0.206191 0.487847 0.349297 -0.0710289 0.241886 -0.1984 0.21007 -0.160145 0.307077 0.554649 0.176694 0.813579 0.666163
1.3 0.528141 0.18293 0.475583 0.311862 -0.0070051 0.292329 -0.275531 0.154525 -0.205532 0.210447 0.389765 0.140552 0.330268 0.509636
1.5 0.426467 0.199162 0.310137 0.225412 -0.0575793 0.167889 -0.220663 0.0953627 -0.250308 0.228916 0.221839 0.111922 0.155245 0.394758
1.7 0.261732 0.217529 0.300262 0.345642 -0.0374732 0.174051 -0.181209 0.0930392 -0.1556 0.159869 0.121216 0.13469 0.169086 0.55433
1.9 0.209751 0.361946 -0.0207164 0.507147 -0.46086 0.436712 -0.401322 0.205732 -0.338224 0.428539 0.316247 0.205385 -1.0712 0.888495
