0.1 0.490525 0.186809 0.54057 0.3003 -0.116413 0.539265 -0.658735 1.27865 -34.0515 7.34634 0.111292 0.0754699 -34.0776 7.75589 -9.7507 7.99065 -34.0053 4.97164
0.3 1.26214 0.496299 1.70636 0.549925 0.267699 0.501913 -0.118594 0.451045 0.204707 0.541013 0.389401 0.21261 3.28735 1.60325 0.583545 1.64655 -30.5559 4.78097
0.5 1.68122 0.384186 1.85874 0.312837 0.556046 0.266519 0.247868 0.310889 0.762457 0.400273 0.667977 0.247379 4.99915 0.760261 1.56799 0.792545 -25.6984 4.90905
0.7 1.63975 0.363555 1.65704 0.642078 0.444083 0.406424 0.189627 0.2294 0.199396 0.457406 0.707214 0.198161 4.20976 0.708085 1.49864 0.7344 -21.3494 4.76992
0.9 1.61074 0.263871 1.60406 0.514488 0.355475 0.299008 0.287917 0.205442 0.860725 0.510486 0.634188 0.184106 4.74337 0.881039 2.49454 0.896811 -16.6032 4.44004
1.1 1.1891 0.570219 0.792453 0.372008 0.396111 0.26174 0.218023 0.15853 0.641612 0.421845 0.629465 0.242413 3.10678 0.767937 1.02812 0.783383 -13.6266 4.58193
1.3 0.773531 0.367587 0.650417 0.488755 0.00523599 0.337292 0.0908117 0.121179 0.111392 0.243777 0.57752 0.250482 1.59272 0.878297 -0.0446897 0.894225 -12.0379 4.07296
1.5 0.545586 0.371565 0.341533 0.468409 0.118375 0.269828 0.0668815 0.0712313 0.169056 0.146411 0.294908 0.29858 1.35499 0.768803 -0.1936 0.788077 -10.6748 4.48987
1.7 0.379761 0.231679 0.31854 0.526103 0.154472 0.382906 0.0666638 0.0954079 0.130784 0.155434 0.18128 0.148378 1.01956 0.91759 -0.268662 0.930348 -9.40996 4.16592
1.9 0.491387 0.409922 0.316249 0.515365 0.336589 0.638713 0.430739 0.231192 0.959159 0.470553 0.378088 0.23628 2.36497 0.842275 -1.34235 0.871245 -7.08021 4.28234
