0.1 0.366951 0.0962962 0.667247 0.228949 0.433008 0.517826 0.357013 1.00577 -32.435 4.45841 0.157402 0.065932 -30.838 4.56044 -6.45779 4.95634 -30.7322 2.46766
0.3 0.904409 0.211143 1.319 0.338801 0.778819 0.274435 0.640874 0.252717 0.853743 0.352482 0.295509 0.0914626 4.39037 0.561468 -0.474702 0.643166 -26.244 2.55715
0.5 1.22725 0.291855 1.43356 0.473854 0.705268 0.236808 0.427747 0.203383 0.819459 0.320682 0.456045 0.0987823 4.6701 0.803435 0.820992 0.861835 -21.5938 2.10229
0.7 1.36089 0.300584 1.52967 0.464733 0.565883 0.252645 0.269855 0.17935 0.2893 0.30941 0.483486 0.141528 3.98338 0.390899 1.21931 0.43551 -17.6849 2.09976
0.9 1.24683 0.388636 1.23167 0.430521 0.590509 0.214033 0.332317 0.150255 1.09265 0.524702 0.515007 0.14284 4.56714 0.951179 2.31206 0.980519 -13.431 1.79783
1.1 0.990776 0.205278 0.775994 0.347072 0.320134 0.234329 0.255027 0.193499 0.45785 0.276071 0.611064 0.176241 2.70788 0.639358 0.813579 0.666163 -10.6332 1.80376
1.3 0.614464 0.182186 0.71121 0.310041 0.293432 0.28637 0.202831 0.130138 0.162432 0.171941 0.437089 0.140228 1.79598 0.479593 0.330268 0.509636 -8.84967 1.58277
1.5 0.522347 0.198499 0.519636 0.223891 0.201818 0.161992 0.0638692 0.0792056 0.144447 0.187118 0.248614 0.111598 1.39605 0.366607 0.155245 0.394758 -7.51129 1.65035
1.7 0.319005 0.21689 0.456748 0.34439 0.231688 0.168679 0.126126 0.0757509 0.20756 0.127723 0.160385 0.134362 1.32053 0.532699 0.169086 0.55433 -6.35791 1.79584
1.9 0.432333 0.360885 0.377331 0.504437 0.207301 0.427134 0.313026 0.176587 0.967315 0.363638 0.385909 0.204909 2.23206 0.840516 -1.0712 0.888495 -3.76504 1.83258
