0.1 -0.0200697 0.101467 -0.167822 0.221813 -0.588853 0.569165 -1.55334 1.25811 -28.5051 6.52681 -0.00735877 0.07501 -31.2511 6.99663 -9.7923 7.19042 -31.1667 4.40424
0.3 -0.047844 0.170193 0.0963354 0.201773 -0.648073 0.342602 -0.594296 0.397343 -0.755464 0.812174 -0.0407056 0.137292 -2.00883 0.980903 -2.57911 1.04317 -33.1059 4.0276
0.5 0.0533049 0.316281 0.0327305 0.331107 0.018134 0.323838 -0.0251534 0.162043 0.221374 0.306259 0.0450581 0.139723 0.283438 0.63767 -1.30631 0.658658 -32.8198 4.21429
0.7 -0.0649475 0.212618 0.0215891 0.276719 0.12526 0.342418 0.0525607 0.205788 0.0785163 0.234265 0.0904729 0.18284 0.353127 0.691552 -2.16128 0.713993 -32.5684 4.44387
0.9 0.0252333 0.255282 0.0414839 0.316439 0.29418 0.291338 0.351293 0.155497 0.915838 0.450249 -0.0902769 0.137456 1.63614 0.601928 -0.720802 0.619291 -30.8014 4.50953
1.1 0.0433779 0.320941 -0.186918 0.413126 0.0379637 0.32562 0.195189 0.155521 0.751171 0.371482 0.00985475 0.130007 0.875816 0.554657 -1.23018 0.566487 -29.8237 4.51191
1.3 0.145931 0.226812 0.00139433 0.504714 0.125713 0.393005 0.0173457 0.0857142 0.13878 0.206463 -0.0700743 0.128627 0.479243 0.753266 -1.25912 0.768262 -29.0443 4.39929
1.5 0.00107981 0.371728 -0.0645878 0.393313 0.0806587 0.19765 0.00898029 0.111847 0.112264 0.123682 -0.00312011 0.142969 0.124345 0.74047 -1.52326 0.757067 -29.0413 4.07553
1.7 0.170229 0.208606 0.0255265 0.307291 0.178419 0.255108 0.0917356 0.116114 0.23591 0.164269 0.0767653 0.176097 0.669112 0.39253 -0.812678 0.407826 -28.4529 4.0489
1.9 -0.101021 0.402697 -0.0667799 0.540363 0.316178 0.329047 0.352917 0.187352 0.932479 0.394636 0.0113735 0.376713 1.25293 0.887255 -2.87295 0.914522 -26.9953 4.14339
